Table_14_Hate_Crime_Zero_Data_Submitted_per_Quarter_by_State_Federal_and_Agency_2019,,,,,
,Camanche,0,0,0,0
,Carlisle,0,0,0,0
,Carroll,0,0,0,0
,Carter Lake,0,0,0,0
,Cedar Falls,0,0,0,0
,Cedar Rapids,0,0,0,0
,Centerville,0,0,0,0
,Charles City,0,0,0,0
,Cherokee,0,0,0,0
,Clarinda,0,0,0,0
,Clarion,0,0,0,0
,Clear Lake,0,0,0,0
,Clinton,0,0,0,0
,Colfax,0,0,0,0
,Coralville,0,0,0,0
,Council Bluffs,0,0,0,0
,Cresco,,,0,
,Creston,0,0,0,0
,Dayton,0,0,0,0
,Decorah,0,0,0,0
,Denison,0,0,0,0
,Des Moines,0,0,0,0
,DeWitt,0,0,0,0
,Dyersville,0,0,0,0
,Eldridge,0,0,0,0
,Emmetsburg,0,0,0,0
,Estherville,0,0,0,0
,Evansdale,0,0,0,0
,Fairfield,0,0,0,0
,Forest City,0,0,0,0
,Fort Dodge,0,0,0,0
,Fort Madison,0,0,0,0
,Garner,,,,0
,Glenwood,0,0,0,0
,Gowrie,,,0,0
,Grinnell,0,0,0,0
,Grundy Center,0,,0,0
,Hampton,0,0,0,0
,Harlan,0,0,0,0
,Hawarden,0,0,0,0
,Hiawatha,0,0,0,0
,Humboldt,0,0,0,0
,Independence,0,0,0,0
,Indianola,0,0,0,0
,Iowa Falls,0,0,0,0
,Jefferson,0,0,0,0
,Johnston,0,0,0,0
,Keokuk,0,,,
,Knoxville,,0,0,0
,Lake City,0,0,0,0
,Lansing,0,0,0,0
,Le Claire,0,0,0,0
,Le Mars,0,0,0,0
,Leon,,0,0,
,Lisbon,0,0,0,
,Manchester,0,0,0,0
,Maquoketa,0,0,0,0
,Marengo,0,0,0,
,Marion,0,0,0,0
,Marshalltown,0,0,0,0
,Mason City,0,0,0,0
,Mechanicsville,0,0,0,
,Missouri Valley,0,0,0,0
,Monticello,0,0,0,0
,Mount Pleasant,0,0,0,0
,Mount Vernon,0,0,0,0
,Muscatine,0,0,0,0
,Nevada,0,0,0,0
,New Hampton,0,0,0,0
,New Sharon,0,0,0,0
,Newton,0,0,0,0
,North Liberty,0,0,0,0
,Norwalk,0,0,0,0
,Oelwein,0,0,0,0
,Ogden,0,0,0,0
,Onawa,0,0,0,0
,Orange City,0,0,0,0
,Osage,0,0,0,0
,Osceola,0,0,0,0
,Oskaloosa,0,0,0,0
,Ottumwa,0,0,0,0
,Pella,0,0,0,0
,Perry,0,0,0,0
,Pleasant Hill,0,0,0,0
,Polk City,0,0,0,0
,Postville,0,0,0,0
,Prairie City,0,0,0,0
,Red Oak,0,0,0,0
,Rock Valley,0,0,0,0
,Sac City,0,0,0,0
,Sergeant Bluff,0,0,0,0
,Sheldon,0,0,0,0
,Shenandoah,0,0,0,0
,Sigourney,0,0,0,0
,Sioux Center,0,0,0,0
,Spencer,0,0,0,0
,Spirit Lake,0,0,0,0
,State Center,0,0,,
,Storm Lake,0,0,0,0
,Story City,0,0,0,0
,Tama,0,0,0,0
,Tipton,0,0,0,0
,Toledo,,,0,0
,Urbandale,0,0,0,0
,Van Meter,0,0,0,0
,Vinton,0,0,0,0
,Walcott,0,0,0,0
,Washington,0,0,0,0
,Waukee,0,0,0,0
,Waukon,0,0,0,0
,Waverly,0,0,0,0
,Webster City,0,0,0,0
,West Branch,0,0,0,0
,West Burlington,0,0,0,0
,West Des Moines,0,0,0,0
,West Liberty,,,0,
,West Union,,,0,
,Williamsburg,0,0,0,0
,Windsor Heights,0,0,0,0
,Winterset,0,0,0,0
,University of Iowa,0,0,0,0
,University of Northern Iowa,0,0,0,0
,Benton,0,0,0,0
,Black Hawk,0,0,0,0
,Boone,0,0,0,0
,Bremer,0,0,0,0
,Dallas,0,0,0,0
,Dubuque,0,0,0,0
,Grundy,0,0,0,0
,Guthrie,0,0,0,0
,Harrison,0,0,0,0
,Jasper,0,0,0,0
,Johnson,0,0,0,0
,Jones,0,0,,0
,Linn,0,0,0,0
,Madison,0,0,0,0
,Mills,0,0,0,0
,Polk,0,0,0,0
,Pottawattamie,0,0,0,0
,Scott,0,0,0,0
,Story,0,0,0,0
,Warren,0,0,0,0
,Washington,0,0,0,0
,Woodbury,0,0,0,0
,Adair,0,0,0,0
,Adams,0,0,0,0
,Allamakee,0,0,0,0
,Appanoose,0,0,0,0
,Audubon,,0,0,
,Buchanan,0,0,0,0
,Buena Vista,0,0,0,0
,Butler,0,0,0,0
,Calhoun,0,0,0,0
,Carroll,0,0,0,0
,Cass,0,0,0,0
,Cedar,0,0,0,0
,Cerro Gordo,0,0,0,0
,Cherokee,0,0,0,0
,Chickasaw,0,0,0,0
,Clarke,0,0,0,0
,Clay,0,0,0,0
,Clayton,0,0,0,0
,Clinton,0,0,0,0
,Crawford,0,0,0,0
,Davis,0,0,0,0
,Decatur,0,0,0,0
,Delaware,0,0,0,0
,Des Moines,0,0,0,0
,Dickinson,0,0,0,0
,Emmet,0,0,0,0
,Fayette,0,0,0,0
,Floyd,0,0,0,0
,Franklin,0,0,0,0
,Fremont,0,0,0,0
,Greene,0,,0,0
,Hamilton,0,0,0,0
,Hancock,0,0,0,0
,Hardin,0,0,0,0
,Henry,0,0,0,0
,Howard,0,0,0,0
,Humboldt,0,0,0,0
,Ida,0,0,0,0
,Iowa,0,0,0,0
,Jackson,0,0,0,0
,Jefferson,0,0,0,0
,Keokuk,0,0,0,0
,Kossuth,0,0,0,0
,Lee,0,0,0,0
,Louisa,0,0,0,0
,Lucas,0,0,0,0
,Lyon,0,0,0,0
,Mahaska,0,0,0,0
,Marion,0,0,0,0
,Marshall,0,0,0,0
,Mitchell,0,0,0,0
,Monona,0,0,0,0
,Monroe,0,0,0,0
,Montgomery,,,0,0
,Muscatine,0,0,0,0
,O'Brien,0,0,0,0
,Osceola,0,0,0,0
,Page,0,0,0,0
,Palo Alto,0,0,0,0
,Plymouth,0,0,0,0
,Pocahontas,,,0,
,Poweshiek,0,0,0,0
,Ringgold,0,0,0,0
,Sac,0,0,0,0
,Shelby,0,0,0,0
,Sioux,0,0,0,0
,Tama,0,0,0,0
,Taylor,0,0,0,0
,Union,0,0,0,0
,Van Buren,0,0,0,0
,Wapello,0,0,0,0
,Wayne,0,0,0,0
,Webster,0,0,0,0
,Winnebago,0,0,0,
,Winneshiek,0,0,0,0
,Worth,0,0,0,0
,Wright,0,0,0,0
,Southeast Iowa Interagency Drug Task Force,0,0,0,0
Kansas,Abilene,0,0,0,0
,Alma,0,0,0,0
,Altamont,0,,0,0
,Alta Vista,0,0,0,0
,Americus,0,0,0,0
,Andale,,0,0,
,Andover,0,0,0,0
,Anthony,0,0,0,0
,Argonia,0,,,0
,Arkansas City,0,0,0,0
,Arma,0,0,0,0
,Assaria,0,0,0,0
,Attica,0,0,0,0
,Atwood,0,0,0,0
,Auburn,0,0,0,0
,Augusta,0,0,0,0
,Baxter Springs,0,0,0,0
,Belle Plaine,0,0,0,0
,Belleville,0,0,0,0
,Beloit,0,0,0,0
,Bentley,0,,,
,Benton,0,0,0,0
,Blue Rapids,,,0,0
,Bronson,0,0,0,0
,Bucklin,0,0,0,0
,Buhler,0,0,0,0
,Burden,0,0,0,0
,Burlington,0,0,0,0
,Bushton,0,,,
,Caldwell,0,0,0,0
,Caney,0,0,0,0
,Canton,0,0,0,0
,Carbondale,0,0,0,0
,Chanute,,0,0,
,Chapman,0,0,,
,Chase,0,0,0,0
,Cheney,0,0,0,0
,Cherokee,0,,0,
,Chetopa,0,,,
,Claflin,0,0,0,0
,Clearwater,0,0,0,0
,Colby,0,0,0,0
,Colony,0,0,0,0
,Council Grove,0,0,0,0
,Delphos,,,,0
,Derby,0,0,0,0
,Edwardsville,0,0,0,0
,Elkhart,0,0,0,0
,Ellinwood,0,0,0,0
,Ellis,0,0,0,0
,Ellsworth,0,0,0,0
,Elwood,0,0,,
,Emporia,0,0,0,0
,Erie,0,0,0,0
,Eudora,0,0,0,0
,Fairway,0,,0,0
,Fort Scott,0,0,0,0
,Frankfort,0,,,0
,Frontenac,0,0,0,0
,Galena,0,0,0,0
,Garden Plain,0,0,0,0
,Girard,0,0,0,0
,Goddard,0,0,0,0
,Goessel,0,0,0,0
,Grandview Plaza,0,0,0,0
,Great Bend,0,0,0,0
,Greensburg,0,0,0,0
,Halstead,0,0,0,0
,Haven,0,0,0,0
,Havensville,0,0,0,0
,Herington,0,0,0,0
,Hesston,0,0,0,0
,Highland,0,0,0,0
,Hill City,0,0,0,0
,Holcomb,0,0,0,0
,Holton,0,0,0,0
,Holyrood,0,0,0,0
,Horton,0,0,0,0
,Howard,0,0,0,0
,Hoxie,0,0,0,0
,Hoyt,0,0,0,
,Hugoton,0,0,0,0
,Humboldt,0,0,0,0
,Inman,0,0,0,0
,Iola,0,0,0,0
,Junction City,0,0,0,0
,Kanopolis,0,0,0,0
,Kechi,,0,0,0
,Kingman,0,0,0,0
,Kiowa,0,0,0,0
,La Cygne,0,0,0,0
,La Harpe,0,0,0,0
,Lake Quivira,0,0,0,0
,Lansing,0,0,0,0
,Lebo,0,0,0,0
,Lenexa,0,0,0,0
,Leon,0,0,0,0
,Le Roy,0,0,0,0
,Liberal,0,0,0,0
,Linn Valley,0,0,0,0
,Little River,0,0,0,0
,Louisburg,0,0,0,0
,Lyndon,0,0,0,0
,Lyons,0,0,,0
,Macksville,0,0,0,0
,Marion,0,0,0,0
,Marquette,0,,,
,Marysville,0,0,0,
,Mayetta,0,0,0,0
,McLouth,0,0,0,0
,McPherson,0,0,0,0
,Meade,0,0,0,0
,Medicine Lodge,,0,0,0
,Merriam,0,0,0,0
,Minneapolis,0,0,0,0
,Mission,0,0,0,0
,Mission Hills,0,0,0,0
,Mission Woods,,,0,0
,Montezuma,0,0,0,0
,Moran,0,0,0,0
,Mound City,0,0,0,0
,Mount Hope,,0,0,0
,Mulberry,0,0,0,0
,Mulvane,0,0,0,0
,Neodesha,0,0,0,0
,Newton,0,0,0,0
,North Newton,0,0,0,0
,Norton,0,0,0,0
,Nortonville,0,,0,0
,Oakley,0,0,0,0
,Oberlin,0,0,0,0
,Olathe,0,0,0,0
,Onaga,0,0,0,0
,Osage City,0,0,0,0
,Osawatomie,0,0,0,0
,Oskaloosa,0,0,0,0
,Oswego,0,0,0,0
,Ottawa,0,0,0,0
,Overbrook,0,0,0,0
,Overland Park,0,0,0,0
,Oxford,0,0,0,
,Ozawkie,0,0,0,0
,Park City,0,0,0,0
,Parsons,0,0,0,0
,Peabody,0,0,0,0
,Perry,0,0,0,0
,Pittsburg,0,0,0,0
,Plainville,,0,,0
,Pleasanton,0,0,0,0
,Prairie Village,0,0,0,0
,Pratt,0,0,0,0
,Roeland Park,,0,0,0
,Rose Hill,0,0,0,0
,Rossville,0,,,
,Russell,0,0,0,0
,Sabetha,0,0,0,0
,Scott City,0,0,0,0
,Sedan,0,0,0,0
,Sedgwick,0,0,0,0
,Seneca,0,0,0,0
,Smith Center,0,,0,0
,Spearville,0,0,0,0
,Spring Hill,,0,0,0
,Sterling,0,0,0,0
,St. Francis,0,,,
,St. George,0,0,0,0
,St. John,0,0,0,0
,St. Marys,0,0,0,0
,Stockton,0,0,0,0
,Troy,0,0,0,0
,Udall,0,0,0,0
,Ulysses,0,0,0,0
,Valley Falls,0,0,0,0
,Victoria,0,0,0,0
,Wakefield,,,0,
,Walton,0,0,0,
,Wamego,0,0,0,0
,Wathena,,,,0
,Waverly,0,0,0,0
,Wellington,0,0,0,0
,Wellsville,0,0,0,0
,Westwood,0,0,0,0
,Westwood Hills,,,,0
,Wilson,0,0,0,0
,Winchester,0,0,0,0
,Butler Community College,0,0,0,0
,Emporia State University,0,0,0,0
,Fort Hays State University,0,0,0,0
,Garden City Community College,0,0,0,0
,Kansas City Kansas Community College,0,0,0,
,Kansas State University,0,0,0,0
,Pittsburg State University,0,0,0,0
,Washburn University,0,0,0,0
,Wichita State University,0,0,0,0
,Butler,0,0,0,0
,Geary,0,0,0,0
,Harvey,0,0,0,0
,Jackson,0,0,0,0
,Leavenworth,0,0,0,0
,Linn,0,0,0,0
,Miami,0,0,0,0
,Osage,0,0,0,0
,Shawnee,0,0,0,0
,Sumner,0,0,0,0
,Wabaunsee,0,0,0,0
,Wyandotte,0,0,0,0
,Allen,0,0,0,0
,Anderson,0,0,0,0
,Atchison,0,0,,
,Barber,0,0,0,0
,Bourbon,0,0,0,0
,Brown,0,0,0,0
,Chase,0,0,0,0
,Chautauqua,0,0,0,0
,Cherokee,0,0,0,0
,Cheyenne,0,0,0,
,Clark,0,0,0,0
,Clay,0,0,0,0
,Cloud,0,0,0,0
,Comanche,0,0,0,0
,Cowley,0,0,0,0
,Crawford,0,0,0,0
,Decatur,0,0,0,0
,Dickinson,0,0,0,0
,Elk,0,0,0,0
,Ellis,0,0,0,0
,Ellsworth,0,0,0,0
,Finney,0,0,0,0
,Ford,0,0,0,0
,Franklin,0,0,0,0
,Gove,0,0,0,0
,Graham,0,0,0,0
,Grant,0,0,0,0
,Gray,0,0,0,0
,Greeley,0,0,0,0
,Greenwood,0,0,0,0
,Hamilton,0,0,0,0
,Haskell,0,0,0,0
,Hodgeman,0,0,0,0
,Jewell,0,0,0,0
,Kearny,0,0,0,0
,Kingman,0,0,0,0
,Kiowa,0,0,0,0
,Lane,0,0,0,0
,Lincoln,0,0,0,
,Logan,0,0,0,0
,Lyon,0,0,0,0
,Marion,0,0,0,0
,Marshall,0,0,0,0
,Meade,0,0,,
,Mitchell,0,0,0,0
,Montgomery,0,0,0,0
,Morris,0,0,0,0
,Morton,0,0,0,0
,Neosho,0,0,0,0
,Ness,0,0,0,0
,Norton,0,0,0,0
,Osborne,0,0,0,0
,Ottawa,0,0,0,0
,Pawnee,0,0,0,0
,Phillips,0,0,0,0
,Pratt,0,0,0,0
,Rawlins,0,0,0,0
,Reno,0,0,0,0
,Republic,0,0,0,0
,Rice,0,0,0,0
,Rooks,0,0,0,0
,Rush,0,0,0,0
,Russell,0,0,0,0
,Scott,0,0,0,0
,Seward,0,0,0,0
,Sheridan,0,0,0,0
,Sherman,0,0,0,0
,Smith,0,0,0,0
,Stafford,0,0,0,0
,Stanton,0,0,0,0
,Trego,0,0,,0
,Wallace,0,0,0,0
,Washington,0,0,0,0
,Wichita,0,0,0,0
,Wilson,0,0,0,0
,Woodson,0,0,0,0
,Highway Patrol:,,,,
,Capitol,0,0,0,0
,Headquarters,0,0,0,0
,Troop A,0,0,0,0
,Troop D,0,0,0,0
,Troop E,0,0,0,0
,Troop F,0,0,0,0
,Troop G,0,0,0,0
,Troop H,0,0,0,0
,Troop N,0,0,0,0
,Troop S,0,0,0,0
,Troop T,0,0,0,0
,Iowa Tribal,,,0,
,Kickapoo Tribal,,,0,0
,Potawatomi Tribal,0,0,0,0
,Sac and Fox Tribal,,,0,0
,Blue Valley School District,0,0,0,0
,"Department of Labor, Special Investigations Criminal Fraud Unit",0,0,0,
,El Dorado School District,0,0,0,0
,Franklin County Drug Enforcement,0,0,0,0
,Johnson County Park,0,0,0,0
,Kansas Alcoholic Beverage Control,0,0,0,0
,"Kansas Attorney General, Criminal Investigation Unit",,0,0,0
,Kansas Bureau of Investigation,0,0,0,0
,"Kansas City Fire Department, Fire Investigation Division",0,0,0,0
,Kansas Lottery Security Division,0,0,0,0
,Kansas Racing and Gaming Commission: ,,,,
,Boothill Casino,0,,,
,Hollywood Casino,,,,0
,Kansas Crossing Casino,0,0,0,0
,"Kansas Racing Commission, Security Division",0,0,0,0
,Metropolitan Topeka Airport Authority,0,0,0,
,Reno County Drug Enforcement Unit,0,,,
,Salina Drug Unit,0,,,
,Securities Office Investigation Section,0,0,0,0
,Shawnee Mission Public Schools,0,0,0,0
,State Fire Marshal,0,0,0,0
,"Topeka Fire Department, Arson Investigations",,0,0,0
,Unified School District:,,,,
,Auburn-Washburn,0,0,0,0
,Goddard,0,0,0,0
,Kansas City,0,0,0,0
,Seaman,0,0,0,0
,Shawnee Heights,0,0,0,0
,Wyandotte County Parks and Recreation,,0,,
Kentucky,Adairville,0,0,0,0
,Albany,0,0,0,0
,Alexandria,0,0,0,0
,Anchorage,0,0,0,0
,Auburn,0,0,0,0
,Augusta,0,0,0,0
,Bancroft,,0,0,0
,Barbourville,0,0,0,0
,Bardstown,0,0,0,0
,Bardwell,0,0,0,0
,Beattyville,0,0,0,0
,Beaver Dam,0,0,0,0
,Bellefonte,0,0,0,0
,Bellevue,0,0,0,0
,Benton,0,0,0,0
,Bloomfield,0,0,0,0
,Brandenburg,0,0,0,0
,Brodhead,0,0,0,0
,Brownsville,0,0,0,0
,Burgin,0,0,0,0
,Burkesville,0,0,0,0
,Burnside,0,0,0,0
,Cadiz,0,0,0,0
,Calvert City,0,0,0,0
,Carlisle,0,0,0,0
,Carrollton,0,0,0,0
,Catlettsburg,0,0,0,0
,Cave City,0,0,0,0
,Centertown,0,0,0,0
,Central City,0,0,0,0
,Clarkson,0,0,0,0
,Clay City,0,0,0,0
,Clinton,0,0,0,0
,Coal Run Village,0,0,0,0
,Cold Spring,0,0,0,0
,Columbia,0,0,0,0
,Corbin,0,0,0,0
,Crab Orchard,0,0,0,0
,Cumberland,0,0,0,0
,Cynthiana,0,0,0,0
,Danville,0,0,0,0
,Dawson Springs,0,0,0,0
,Dayton,0,0,0,0
,Dry Ridge,0,0,0,0
,Eddyville,0,0,0,0
,Edmonton,0,0,0,0
,Elizabethtown,0,0,0,0
,Elkhorn City,0,0,0,0
,Elkton,0,0,0,0
,Elsmere,0,0,0,0
,Eminence,0,0,0,0
,Eubank,0,0,0,0
,Evarts,0,0,0,0
,Falmouth,0,0,0,0
,Ferguson,0,0,0,0
,Flatwoods,0,0,0,0
,Fleming-Neon,0,0,0,0
,Flemingsburg,0,0,0,0
,Fort Mitchell,0,0,0,0
,Fort Thomas,0,0,0,0
,Fort Wright,0,0,0,0
,Franklin,0,0,0,0
,Fulton,0,0,0,0
,Graymoor-Devondale,0,0,0,0
,Grayson,0,0,0,0
,Greensburg,0,0,0,0
,Greenup,0,0,0,0
,Greenville,0,0,0,0
,Guthrie,0,0,0,0
,Hardinsburg,0,0,0,0
,Harlan,0,0,0,0
,Harrodsburg,0,0,0,0
,Hartford,0,0,0,0
,Hawesville,0,0,0,0
,Hazard,0,0,0,0
,Henderson,0,0,0,0
,Heritage Creek,0,0,0,0
,Hickman,0,0,0,0
,Highland Heights,0,0,0,0
,Hillview,0,0,0,0
,Horse Cave,0,0,0,0
,Hurstbourne Acres,0,0,0,0
,Hyden,0,0,0,0
,Independence,0,0,0,0
,Indian Hills,0,0,0,0
,Irvine,0,0,0,0
,Irvington,0,0,0,0
,Jackson,0,0,0,0
,Jamestown,0,0,0,0
,Jenkins,0,0,0,0
,Junction City,0,0,0,0
,La Center,0,0,0,0
,Lakeside Park-Crestview Hills,0,0,0,0
,Lancaster,0,0,0,0
,Lawrenceburg,0,0,0,0
,Lebanon,0,0,0,0
,Lebanon Junction,0,0,0,0
,Lewisburg,0,0,0,0
,Lewisport,0,0,0,0
,Liberty,0,0,0,0
,Livingston,0,0,0,0
,London,0,0,0,0
,Louisa,0,0,0,0
,Loyall,0,0,0,0
,Ludlow,0,0,0,0
,Madisonville,0,0,0,0
,Manchester,0,0,0,0
,Marion,0,0,0,0
,Martin,0,0,0,0
,McKee,0,0,0,0
,Meadow Vale,0,0,0,0
,Middlesboro,0,0,0,0
,Middletown,0,0,0,0
,Millersburg,0,0,0,0
,Monticello,0,0,0,0
,Morganfield,0,0,0,0
,Morgantown,0,0,0,0
,Mount Sterling,0,0,0,0
,Mount Vernon,0,0,0,0
,Mount Washington,0,0,0,0
,Muldraugh,0,0,0,0
,Munfordville,0,0,0,0
,Murray,0,0,0,0
,New Haven,0,0,0,0
,Northfield,0,0,0,0
,Oak Grove,0,0,0,0
,Olive Hill,0,0,0,0
,Owenton,0,0,0,0
,Owingsville,0,0,0,0
,Paintsville,0,0,0,0
,Paris,0,0,0,0
,Park Hills,0,0,0,0
,Pembroke,0,0,0,0
,Perryville,0,0,0,0
,Pewee Valley,0,0,0,0
,Pikeville,0,0,0,0
,Pineville,0,0,0,0
,Pioneer Village,0,0,0,0
,Pippa Passes,0,0,0,0
,Prestonsburg,0,0,0,0
,Princeton,0,0,0,0
,Prospect,0,0,0,0
,Providence,0,0,0,0
,Raceland,0,0,0,0
,Ravenna,0,0,0,0
,Russell,0,0,0,0
,Russellville,0,0,0,0
,Sadieville,0,0,0,0
,Salyersville,0,0,0,0
,Science Hill,0,0,0,0
,Scottsville,0,0,0,0
,Sebree,0,0,0,0
,Shelbyville,0,0,0,0
,Shepherdsville,0,0,0,0
,Smiths Grove,0,0,0,0
,Somerset,0,0,0,0
,Southgate,0,0,0,0
,South Shore,0,0,0,0
,Springfield,0,0,0,0
,Stamping Ground,0,0,0,0
,Stanford,0,0,0,0
,Sturgis,0,0,0,0
,Taylor Mill,0,0,0,0
,Taylorsville,0,0,0,0
,Tompkinsville,0,0,0,0
,Trenton,0,0,0,0
,Uniontown,0,0,0,0
,Vanceburg,0,0,0,0
,Villa Hills,0,0,0,0
,Vine Grove,0,0,0,0
,Warsaw,0,0,0,0
,Wayland,0,0,0,0
,West Liberty,0,0,0,0
,West Point,0,0,0,0
,Wheelwright,0,0,0,0
,Whitesburg,0,0,0,0
,Wilder,0,0,0,0
,Williamsburg,0,0,0,0
,Williamstown,0,0,0,0
,Wilmore,0,0,0,0
,Windy Hills,0,0,0,0
,Woodburn,0,0,0,0
,Woodlawn Park,,0,0,0
,Worthington,0,0,0,0
,Eastern Kentucky University,0,0,0,0
,Kentucky State University,0,0,0,0
,Morehead State University,0,0,0,0
,Murray State University,0,0,0,0
,Northern Kentucky University,0,0,0,0
,Allen,0,0,0,0
,Boyd,0,0,0,0
,Bracken,0,0,0,0
,Bullitt,0,0,0,0
,Butler,0,0,0,0
,Campbell,0,0,0,0
,Carter,0,0,0,0
,Clark,0,0,0,0
,Edmonson,0,0,0,0
,Fayette,0,0,0,0
,Gallatin,0,0,0,0
,Greenup,0,0,0,0
,Hancock,0,0,0,0
,Henderson,0,0,0,0
,Henry,0,0,0,0
,Jefferson,0,0,0,0
,Jessamine,0,0,0,0
,Kenton,0,0,0,0
,Kenton County Police Department,0,0,0,0
,Larue,0,0,0,0
,McLean,0,0,0,0
,Meade,0,0,0,0
,Oldham,0,0,0,0
,Oldham County Police Department,0,0,0,0
,Pendleton,0,0,0,0
,Scott,0,0,0,0
,Shelby,0,0,0,0
,Spencer,0,0,0,0
,Trigg,0,0,0,0
,Woodford,0,0,0,0
,Adair,0,0,0,0
,Anderson,0,0,0,0
,Ballard,0,0,0,0
,Barren,0,0,0,0
,Bath,0,0,0,0
,Bell,0,0,0,0
,Breathitt,0,0,0,0
,Breckinridge,0,0,0,0
,Caldwell,0,0,0,0
,Calloway,0,0,0,0
,Carlisle,0,0,0,0
,Carroll,0,0,0,0
,Casey,0,0,0,0
,Clay,0,0,0,0
,Clinton,0,0,0,0
,Crittenden,0,0,0,0
,Cumberland,0,0,0,0
,Elliott,0,0,0,0
,Estill,0,0,0,0
,Fleming,0,0,0,0
,Floyd,0,0,0,0
,Garrard,0,0,0,0
,Garrard County Police Department,0,0,0,0
,Graves,0,0,0,0
,Grayson,0,0,0,0
,Green,0,0,0,0
,Harlan,0,0,0,0
,Hart,0,0,0,0
,Hickman,0,0,0,0
,Jackson,0,0,0,0
,Johnson,0,0,0,0
,Knott,0,0,0,0
,Laurel,0,0,0,0
,Lawrence,0,0,0,0
,Lee,0,0,0,0
,Leslie,0,0,0,0
,Letcher,0,0,0,0
,Lewis,0,0,0,0
,Lincoln,0,0,0,0
,Livingston,0,0,0,0
,Lyon,0,0,0,0
,Magoffin,0,0,0,0
,Marion,0,0,0,0
,Martin,0,0,0,0
,Mason,0,0,0,0
,McCreary,0,0,0,0
,Menifee,0,0,0,0
,Mercer,0,0,0,0
,Metcalfe,0,0,0,0
,Monroe,0,0,0,0
,Montgomery,0,0,0,0
,Morgan,0,0,0,0
,Muhlenberg,0,0,0,0
,Nelson,0,0,0,0
,Nicholas,0,0,0,0
,Ohio,0,0,0,0
,Owen,0,0,0,0
,Owsley,0,0,0,0
,Perry,0,0,0,0
,Pike,0,0,0,0
,Powell,0,0,0,0
,Robertson,0,0,0,0
,Rockcastle,0,0,0,0
,Rowan,0,0,0,0
,Russell,0,0,0,0
,Simpson,0,0,0,0
,Taylor,0,0,0,0
,Trimble,0,0,0,0
,Union,0,0,0,0
,Washington,0,0,0,0
,Wayne,0,0,0,0
,Webster,0,0,0,0
,Whitley,0,0,0,0
,Wolfe,0,0,0,0
,Kentucky State Police,0,0,0,0
,State Police:,,,,
,Ashland,0,0,0,0
,Campbellsburg,0,0,0,0
,Cannabis Suppression Section,0,0,0,0
,Columbia,0,0,0,0
,Drug Enforcement Area 2,0,0,0,0
,Dry Ridge,0,0,0,0
,Electronic Crimes,0,0,0,0
,Frankfort,0,0,0,0
,Harlan,0,0,0,0
,Hazard,0,0,0,0
,Henderson,0,0,0,0
,London,0,0,0,0
,Madisonville,0,0,0,0
,Morehead,0,0,0,0
,Pikeville,0,0,0,0
,Special Operations,0,0,0,0
,Vehicle Investigations,0,0,0,0
,West Drug Enforcement Branch,0,0,0,0
,Alcohol Beverage Control Enforcement Division,0,0,0,0
,Alcohol Beverage Control Investigative Division,0,0,0,0
,Barren County Drug Task Force,0,0,0,0
,Bluegrass Narcotics Task Force,0,0,0,0
,"Casey County Constable, District 2",,,,0
,Cincinnati-Northern Kentucky International Airport,0,0,0,0
,Clark County School System,0,0,0,0
,"Department of Agriculture, Animal Health Enforcement Division",0,0,0,0
,"Fayette County Constable, District 1",,,0,0
,Fish and Wildlife Enforcement,0,0,0,0
,FIVCO Area Drug Task Force,0,0,0,0
,"Garrard County Constable, District 2",,,,0
,Gateway Area Drug Task Force,0,0,0,0
,Kentucky Horse Park,0,0,0,0
,Lake Cumberland Area Drug Enforcement Task Force,0,0,0,0
,"Lawrence County Constable, District 3",,,,0
,Lexington Bluegrass Airport,0,0,0,0
,Louisville Regional Airport Authority,0,0,0,0
,McCracken County Public Schools,0,0,0,0
,"McCreary County Constable, District 3",,,,0
,Montgomery County School District,0,0,0,0
,Motor Vehicle Enforcement,0,0,0,0
,Northern Kentucky Drug Strike Force,0,0,0,0
,Park Security,0,0,0,0
,Pennyrile Narcotics Task Force,0,0,0,0
,"Pulaski County Constable, District 4",0,0,0,0
,"Pulaski County Constable, District 5",0,,,
,"Russell County Constable, District 3",0,0,0,0
,South Central Kentucky Drug Task Force,0,0,0,0
,"Unlawful Narcotics Investigation, Treatment and Education",0,0,0,0
,Woodford County Public Schools,,0,0,0
Louisiana,Abbeville,0,,,
,Addis,0,0,0,0
,Baker,0,0,0,0
,Basile,0,0,0,
,Bastrop,0,0,0,0
,Bernice,0,0,0,0
,Blanchard,,0,0,0
,Bossier City,0,,0,0
,Breaux Bridge,0,0,0,0
,Broussard,0,0,0,0
,Brusly,0,0,,
,Carencro,0,0,0,0
,Clinton,0,0,0,0
,Cullen,0,,,
,Denham Springs,0,0,0,0
,De Ridder,,0,0,0
,Epps,,0,0,0
,Eunice,0,0,0,0
,Farmerville,0,0,0,0
,Ferriday,0,,,
,Folsom,,0,0,
,Franklin,0,,,
,Franklinton,0,0,0,0
,French Settlement,0,0,0,0
,Georgetown,0,0,0,0
,Gonzales,0,0,0,0
,Gramercy,0,0,0,0
,Greenwood,0,0,0,0
,Gretna,,0,0,
,Hammond,0,0,0,0
,Harahan,0,0,0,0
,Houma,0,0,0,0
,Ida,0,,0,
,Independence,0,0,0,0
,Iowa,0,,,
,Jena,0,0,0,0
,Jennings,0,0,0,0
,Kaplan,0,,,
,Kenner,0,0,0,0
,Kinder,0,0,0,0
